MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
8,8/1/2025,TENSAUR SPORT 3.0  CF K,901153636,1,901153636-1,Netherlands,908,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-1,27A,621030280,80,MR.NHỨT,CFA,"Wrinkle Collar Lining(1),Bonding Gap(1)",,,,,
8,8/1/2025,TENSAUR SPORT 3.0  CF K,901187429,1,901187429-1,United Kingdom,349,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-1,35B,624080015,50,MRS.NHI,CFA,"Wrinkle Collar Lining(2),Dirty Upper(1)",,,,,
8,8/1/2025,Tensaur Sport 2.0 K,901101035,1,901101035-1,United Kingdom,450,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,50,MRS.NHI,CFA,"Wrinkle(2),Over Primer O'S(2)",,,,,
8,8/1/2025,Tensaur Sport 2.0 K,901101112,1,901101112-1,United Kingdom,560,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,80,MRS.NHI,CFA,"Off Center Toe Cap(2),Over Cement(2)",,,,,
8,8/1/2025,GALAXY 7 M,900924141,1,900924141-1,Spain,"1,500",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-1,25D,622070156,125,MR.NHỨT,CFA,Over Cement(3),,,,,
8,8/1/2025,GALAXY 7 M,901103242,1,901103242-1,Netherlands,"1,114",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,80,MRS.NHI,CFA,"Wrinkle(3),Dirty Collar Lining(2),Over Cement(2)",,,,,
8,8/1/2025,GALAXY 7 M,901133220,1,901133220-1,Spain,"1,010",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-1,25D,622070156,80,MS.NGÂN,CFA,"Wrinkle Collar Lining(2),Wobbling(2),Over Cement(1)",,,,,
8,8/1/2025,GALAXY 7 M,901228217,1,901228217-1,Netherlands,330,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-1,22D,623090063,50,MS.HUỲNH,CFA,Over Cement(2),,,,,
8,8/1/2025,GALAXY 7 W,901130673,1,901130673-1,Peru,396,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-1,38D,625020419,50,MRS.NHI,CFA,"Wrinkle Collar Lining(2),Over Cement(1)",,,,,
8,8/1/2025,VL COURT 3.0 K,900879289,1,900879289-1,Netherlands,"2,163",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,1D,622050542,125,MRS.NHI,CFA,"Over Cement(2),Dirty Upper(2),Wobbling(2)",,,,,
8,8/1/2025,VS PACE 2.0,900854778,1,900854778-1,Netherlands,349,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-2,3D,622080106,50,MS.HUỲNH,CFA,"Wrinkle(1),Bonding Gap(1)",,,,,
8,8/1/2025,VS PACE 2.0,900910382,1,900910382-1,Netherlands,492,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,50,MS.HUỲNH,CFA,Dirty O'S(1),,,,,
8,8/1/2025,VS PACE 2.0,901026206,1,901026206-1,Italy,310,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,50,MRS.NHI,CFA,"Over Cement(2),Dirty Upper(2)",,,,,
8,8/1/2025,VS PACE 2.0,901099162,1,901099162-1,Netherlands,304,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,35C,625050156,50,MRS.LY,MANAGER,No issue,,CFA(NGÂN)AQL->TOP MANAGER(MRS.LY),,,
8,8/1/2025,VS PACE 2.0,901252677,1,901252677-1,Italy,980,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,80,MS.HUỲNH,CFA,Over Cement(2),,,,,
8,8/1/2025,VS PACE 2.0,901264647,1,901264647-1,Netherlands,909,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,80,MR.NHỨT,CFA,Wrinkle(2),,,,,
8,8/1/2025,VL COURT 3.0 K,901097537,1,901097537-1,Netherlands,355,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,R2A,620060084,50,MRS.NHI,CFA,"Dirty O'S(2),Wobbling(1)",,,,,
8,8/1/2025,VL COURT 3.0 K,901181489,1,901181489-1,Italy,320,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MR.NHỨT,CFA,Thread Ends(1),,,,,
8,8/1/2025,VS PACE 2.0,901256362,1,901256362-1,Italy,"2,495",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-1,16C,624030295,125,MS.HUỲNH,CFA,"Wrinkle(2),Dirty O'S(3)",,,,,
8,8/1/2025,TENSAUR SPORT 3.0  CF K,901155001,1,901155001-1,Netherlands,"3,495",FAIL PO,NORMAL PO,,FAIL,3200,P1,B,Asc 01-2,42B,625030063,125,MRS.NHI,CFA,Bonding Gap(15),OFFICIAL,,,,
8,8/1/2025,GALAXY 7 M,901098377,1,901098377-1,United Kingdom,515,FAIL PO,NORMAL PO,,FAIL,,,C,Asc 08-1,37D,624110158,80,MR.NHỨT,CFA,"Over Cement(8),Dirty O'S(3),Over Primer O'S(2),Wrinkle(2)",INTERNAL,,,,
8,8/2/2025,Tensaur Sport 2.0 CF I,901223677,1,901223677-1,Netherlands,"6,601",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-1,9A,622080458,282,MS.HUỲNH,CFA,"Bonding Gap(7),Dirty Upper(6)",,,,,
8,8/2/2025,Tensaur Sport 2.0 CF K,901159139,1,901159139-1,Brazil,927,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,80,MR.NHỨT,CFA,Bonding Gap(2),,,,,
8,8/2/2025,TENSAUR SPORT 3.0 CF I,901090281,1,901090281-1,Peru,"3,210",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,128,MS.NGÂN,CFA,"Wrinkle(2),Poor Shape(1),Wrinkle Collar Lining(2),Bonding Gap(2),Dirty Upper(1)",,,,,
8,8/2/2025,Tensaur Sport 2.0 CF K,900985490,1,900985490-1,Brazil,246,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,33B,624050450,32,MR.NHỨT,CFA,Dirty O'S(1),,,,,
8,8/2/2025,Tensaur Sport 2.0 CF K,901102587,1,901102587-1,Netherlands,460,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MR.NHỨT,CFA,Over Cement(1),,,,,
8,8/2/2025,Tensaur Sport 2.0 CF K,901103755,1,901103755-1,United Kingdom,720,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,80,MR.NHỨT,CFA,Dirty O'S(2),,,,,
8,8/2/2025,TENSAUR SPORT 3.0  CF K,901164773,1,901164773-1,Italy,447,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,33B,624050450,50,MS.HUỲNH,CFA,"Bonding Gap(1),Dirty Upper(1)",,,,,
8,8/2/2025,TENSAUR SPORT 3.0  CF K,4500682000,1,4500682000-1,South Africa,360,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,50,MS.NGÂN,CFA,"Wobbling(2),Bonding Gap(1)",,,,,
8,8/2/2025,Tensaur Sport 2.0 K,901101129,1,901101129-1,United Kingdom,760,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,25B,621100361,80,MRS.NHI,CFA,Dirty Upper(2),,,,,
8,8/2/2025,GALAXY 7 M,901097267,1,901097267-1,Netherlands,"1,266",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,26D,623060090,125,MS.NGÂN,CFA,"Wrinkle(3),Dirty Upper(3)",,,,,
8,8/2/2025,GALAXY 7 M,901159552,1,901159552-1,Netherlands,667,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,8D,624080430,80,MS.HUỲNH,CFA,Dirty O'S(2),,,,,
8,8/2/2025,GALAXY 7 W,900970275,1,900970275-1,Netherlands,356,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,50,MR.NHỨT,CFA,Dirty Upper(1),,,,,
8,8/2/2025,GALAXY 7 W,900964322,1,900964322-1,Spain,750,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-1,38D,625020419,80,MR.NHỨT,CFA,Over Cement(2),,,,,
8,8/2/2025,GALAXY 7 W,901128922,1,901128922-1,Colombia,651,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-1,38D,625020419,80,MR.NHỨT,CFA,Dirty Collar Lining(2),,,,,
8,8/2/2025,GRAND COURT 2.0,901105391,1,901105391-1,Netherlands,"3,501",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-2,21D,623030007,175,MR.NHỨT,CFA,"Bonding Gap(4),Dirty O'S(2),Dirty Collar Lining(1)",,,,,
8,8/2/2025,GRAND COURT 2.0,901105496,1,901105496-1,Netherlands,"3,500",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 08-2,8D,624080430,125,MS.NGÂN,CFA,"Dirty O'S(2),Dirty Upper(2),Wobbling(2)",,,,,
8,8/2/2025,GRAND COURT 2.0,901105496,1,901105496-1,Netherlands,"3,500",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,300,PC,C,Asc 08-2,8D,624080430,125,MS.NGÂN,CFA,"Dirty O'S(2),Dirty Upper(2),Wobbling(2)",,,,,
8,8/2/2025,GRAND COURT 2.0 EL C,901036077,1,901036077-1,Brazil,431,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,17D,624060040,50,MS.NGÂN,CFA,Off Center Heel(2),,,,,
8,8/2/2025,TENSAUR SPORT 3.0 K,901159243,1,901159243-1,United Kingdom,663,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-2,24D,623090032,80,MS.NGÂN,CFA,"Dirty Collar Lining(2),Bonding Gap(2)",,,,,
8,8/2/2025,TENSAUR SPORT 3.0 K,901182217,1,901182217-1,Italy,"1,240",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-2,31D,624040282,125,MS.NGÂN,CFA,"Bonding Gap(3),Dirty Upper(3)",,,,,
8,8/2/2025,VS PACE 2.0,901098268,1,901098268-1,United Kingdom,"1,184",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,80,MS.NGÂN,CFA,"Bonding Gap(2),Dirty Upper(2),Over Cement(2)",,,,,
8,8/2/2025,VS PACE 2.0,901103702,1,901103702-1,Netherlands,640,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,80,MS.NGÂN,CFA,"Over Cement O'S(2),Bonding Gap(3)",,,,,
8,8/2/2025,VS PACE 2.0,901168350,1,901168350-1,Italy,500,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MS.HUỲNH,CFA,"Wrinkle(1),Dirty Upper(1)",,,,,
8,8/2/2025,ADVANTAGE,901162100,1,901162100-1,Peru,"1,400",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-2,34C,625020591,125,MRS.NHI,CFA,"Wrinkle(2),Poor Shape(1),Off Center Heel(2)",,,,,
8,8/2/2025,ADVANTAGE,901162380,1,901162380-1,Peru,605,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-2,34C,625020591,80,MR.NHỨT,CFA,Dirty Collar Lining(2),,,,,
8,8/2/2025,VL COURT 3.0 K,901162276,1,901162276-1,Italy,713,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,80,MR.NHỨT,CFA,Off Center(2),,,,,
8,8/2/2025,VL COURT 3.0 K,901154198,1,901154198-1,Italy,715,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,80,MR.MOON,MANAGER,No issue,,CFA(NHI)AQL->TOP MANAGER(MR.MOON),,,
8,8/2/2025,VL COURT 3.0 K,901156145,1,901156145-1,USA,610,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,R2A,620060084,80,MS.NGÂN,CFA,"Wrinkle(2),Dirty Upper(2),Dirty O'S(2)",,,,,
8,8/2/2025,VL COURT 3.0 K,901157155,1,901157155-1,Canada,300,FAIL PO,NORMAL PO,,FAIL,,,A,Asc 05-1,23A,624110228,50,MRS.NHI,CFA,"X-Ray Vamp(7),Wobbling(5),Over Cement(3)",INTERNAL,,,,
8,8/2/2025,TENSAUR SPORT 3.0  CF K,901154788,1,901154788-1,Netherlands,673,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 02-1,18B,620030032,80,MRS.NHI,CFA,"Wrinkle Collar Lining(3),Dirty O'S(3),Dirty Collar Lining(3),Poor Attaching(3)",INTERNAL,,,,
8,8/2/2025,GRAND COURT 3.0,901087138,1,901087138-1,Peru,"1,761",FAIL PO,NORMAL PO,,FAIL,,,D,Asc 01-1,29C,624110274,125,MRS.NHI,CFA,"Yellowing O'S(8),Bonding Gap(5),Left/Right Component Mismatch(3),Wrong UPC(3),Wrong Size Label(3)",INTERNAL,,,,
8,8/4/2025,VL COURT 3.0 K,901146520,1,901146520-1,Italy,485,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 02-1,30A,624070060,50,MRS.NHI,CFA,"Over Cement(2),Wobbling(2)",,,,,
8,8/4/2025,VL COURT 3.0 K,901169518,1,901169518-1,Italy,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 02-1,30A,624070060,50,MS.HUỲNH,CFA,"Wobbling(2),Dirty O'S(1)",,,,,
8,8/4/2025,Tensaur Sport 2.0 CF K,901102321,1,901102321-1,Netherlands,350,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-2,8A,624020086,50,MR.NHỨT,CFA,Dirty Upper(2),,,,,
8,8/4/2025,Tensaur Sport 2.0 CF K,901162968,1,901162968-1,Mexico,529,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,31A,624060331,80,MRS.NHI,CFA,"Wobbling(2),Dirty O'S(2)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0 CF I,901087243,1,901087243-1,Chile,441,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MS.NGÂN,CFA,"Wrinkle Collar Lining(2),Bonding Gap(2)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0 CF I,901159034,1,901159034-1,Netherlands,"1,091",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-2,13A,622021338,80,MR.NHỨT,CFA,"Wrinkle(2),Bonding Gap(1)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0 CF I,901159451,1,901159451-1,Netherlands,580,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,14A,622030023,80,MR.NHỨT,CFA,"Wrinkle Collar Lining(1),Bonding Gap(1)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0 CF I,901178556,1,901178556-1,United Kingdom,"1,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,80,MS.NGÂN,CFA,"Bonding Gap(2),Thread Ends(2),Lef/Right Quarter Mismatch(2)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0 CF I,901196534,1,901196534-1,Netherlands,425,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-1,20A,623110220,50,MS.NGÂN,CFA,"Bonding Gap(2),Dirty Upper(1),Dirty O'S(1)",,,,,
8,8/4/2025,Tensaur Sport 2.0 CF K,900950626,1,900950626-1,United Kingdom,"1,970",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 02-2,7A,625020551,125,MRS.VY,CFA,"Over Primer O'S(2),Dirty Collar Lining(2)",,,,,
8,8/4/2025,Tensaur Sport 2.0 CF K,900951565,1,900951565-1,Netherlands,"3,129",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-2,8A,624020086,125,MR.NHỨT,CFA,"Wrinkle(2),Wobbling(3),Thread Ends(1)",,,,,
8,8/4/2025,Tensaur Sport 2.0 CF K,901105194,1,901105194-1,Netherlands,385,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-2,26B,623090198,50,MS.NGÂN,CFA,"Dirty O'S(1),Over Primer Upper(1),Wobbling(2)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0  CF K,901100736,1,901100736-1,Netherlands,365,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-2,21B,622020056,50,MR.NHỨT,CFA,Bonding Gap(1),,,,,
8,8/4/2025,TENSAUR SPORT 3.0  CF K,901154788,1,901154788-1,Netherlands,673,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,18B,620030032,80,MS.HUỲNH,CFA,Dirty Upper(2),,,,,
8,8/4/2025,TENSAUR SPORT 3.0  CF K,901156845,1,901156845-1,Netherlands,"8,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,4800,P2+PC,B,Asc 01-1,27A,621030280,250,MS.HUỲNH,CFA,"Bonding Gap(5),Dirty Collar Lining(3)",,,,,
8,8/4/2025,TENSAUR SPORT 3.0  CF K,901157021,1,901157021-1,Netherlands,500,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,9B,621030996,50,MS.NGÂN,CFA,Bonding Gap(2),,,,,
8,8/4/2025,TENSAUR SPORT 3.0  CF K,901158195,1,901158195-1,Netherlands,"7,866",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,40B,625010030,375,MS.NGÂN,CFA,"Bonding Gap(15),Over Cement(2)",,,,,
8,8/4/2025,Tensaur Sport 2.0 K,901099603,1,901099603-1,United Kingdom,460,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MR.NHỨT,CFA,Dirty O'S(2),,,,,
8,8/4/2025,Tensaur Sport 2.0 K,901099626,1,901099626-1,United Kingdom,340,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,25B,621100361,50,MR.NHỨT,CFA,Over Cement(1),,,,,
8,8/4/2025,Tensaur Sport 2.0 K,901101071,1,901101071-1,United Kingdom,440,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MR.NHỨT,CFA,Wobbling(2),,,,,
8,8/4/2025,GALAXY 7 M,901172001,1,901172001-1,Italy,460,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,35D,623100234,50,MR.NHỨT,CFA,Over Cement(2),,,,,
8,8/4/2025,GALAXY 7 W,901228215,1,901228215-1,Netherlands,315,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,50,MRS.NHI,CFA,"Dirty M'S(2),Dirty Collar Lining(2)",,,,,
